passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
427,Luke,Delafield,Luke Delafield,/la/stonewall/north-desoto-griffins/athletes/luke-delafield/football/stats/?careerid=fnmuhhd38r7rb,fnmuhhd38r7rb,QB,North DeSoto,LA,2691,2691,207.0,188,273,0.689,25,12,113,13,2024,passing
428,Hawke,Shoenfeld,Hawke Shoenfeld,/nc/apex/middle-creek-mustangs/athletes/hawke-shoenfeld/football/stats/?careerid=fhrt826dhbp99,fhrt826dhbp99,"QB, S",Middle Creek,NC,2689,2689,244.5,201,319,0.63,29,10,107,11,2024,passing
429,Jaxon,Schad,Jaxon Schad,/tx/pflugerville/weiss-wolves/athletes/jaxon-schad/football/stats/?careerid=oqm7tnubpsi11,oqm7tnubpsi11,QB,Weiss,TX,2689,2689,244.5,185,259,0.714,32,6,135,11,2024,passing
430,Brock,Bradley,Brock Bradley,/al/hoover/spain-park-jaguars/athletes/brock-bradley/football/stats/?careerid=aj6898970si66,aj6898970si66,QB,Spain Park,AL,2687,2687,206.7,173,264,0.655,32,6,129,13,2024,passing
431,Roper,Wentzky,Roper Wentzky,/sc/columbia/ac-flora-falcons/athletes/roper-wentzky/football/stats/?careerid=6ukocevtkco00,6ukocevtkco00,QB,A.C. Flora,SC,2684,2684,223.7,197,313,0.629,28,9,108,12,2024,passing
432,Evan,Blouir,Evan Blouir,/md/lusby/patuxent-panthers/athletes/evan-blouir/football/stats/?careerid=ce3dd5osfok33,ce3dd5osfok33,"QB, S",Patuxent,MD,2684,2684,191.7,173,240,0.721,31,7,136,14,2024,passing
433,Landyn,Smith,Landyn Smith,/al/odenville/st-clair-county-fighting-saints/athletes/landyn-smith/football/stats/?careerid=n09hsact1b311,n09hsact1b311,QB,St. Clair County,AL,2683,2683,268.3,159,269,0.591,39,2,129,10,2024,passing
434,Joel,Cranmore,Joel Cranmore,/mi/leslie/leslie-blackhawks/athletes/joel-cranmore/football/stats/?careerid=eaiv773duod66,eaiv773duod66,"QB, WR",Leslie,MI,2682,2682,223.5,153,274,0.558,35,5,121,12,2024,passing
435,Cole,Rolland,Cole Rolland,/ok/checotah/checotah-wildcats/athletes/cole-rolland/football/stats/?careerid=c94to7stpjv44,c94to7stpjv44,,Checotah,OK,2682,2682,206.3,147,250,0.588,32,9,120,13,2024,passing
436,Noel,Campbell jr,Noel Campbell jr,/pa/drexel-hill/monsignor-bonner-archbishop-prendergast-catholic-friars-pandas/athletes/noel-campbell-jr/football/stats/?careerid=bevm5tfo4jp00,bevm5tfo4jp00,QB,Monsignor Bonner/Archbishop Prendergast Catholic,PA,2679,2679,191.4,180,285,0.632,27,8,114,14,2024,passing
437,Larkin,Thomas,Larkin Thomas,/oh/tipp-city/tippecanoe-red-devils/athletes/larkin-thomas/football/stats/?careerid=uambod9d62100,uambod9d62100,QB,Tippecanoe,OH,2679,2679,223.2,178,260,0.685,38,7,130,12,2024,passing
438,Kaden,Mitchell,Kaden Mitchell,/tx/sulphur-springs/sulphur-springs-wildcats/athletes/kaden-mitchell/football/stats/?careerid=qkefanr43bi99,qkefanr43bi99,QB,Sulphur Springs,TX,2678,2678,206.0,187,291,0.643,25,10,108,13,2024,passing
439,Zion,Taylor,Zion Taylor,/il/cahokia/cahokia-comanches/athletes/zion-taylor/football/stats/?careerid=5nru9k391mqdd,5nru9k391mqdd,QB,Cahokia,IL,2678,2678,223.2,174,261,0.667,22,6,119,12,2024,passing
440,Leon,Strawder,Leon Strawder,/fl/miami/northwestern-bulls/athletes/leon-strawder/football/stats/?careerid=28n3oapint1ee,28n3oapint1ee,QB,Northwestern,FL,2677,2677,205.9,168,256,0.656,41,8,127,13,2024,passing
441,Lucas,Dyer,Lucas Dyer,/il/mahomet/mahomet-seymour-bulldogs/athletes/lucas-dyer/football/stats/?careerid=3sm7fqbko8uo8,3sm7fqbko8uo8,QB,Mahomet-Seymour,IL,2677,2677,267.7,144,227,0.634,30,7,131,10,2024,passing
442,Mason,Bryant,Mason Bryant,/ga/dallas/paulding-county-patriots/athletes/mason-bryant/football/stats/?careerid=icamdgr4mrd00,icamdgr4mrd00,QB,Paulding County,GA,2676,2676,267.6,199,276,0.721,15,6,112,10,2024,passing
443,Xzavior,Guess,Xzavior Guess,/ca/orange/el-modena-vanguards/athletes/xzavior-guess/football/stats/?careerid=asfgq5becporb,asfgq5becporb,"QB, CB",El Modena,CA,2676,2676,223.0,182,271,0.672,32,4,132,12,2024,passing
444,Trent,Seaborn,Trent Seaborn,/al/alabaster/thompson-warriors/athletes/trent-seaborn/football/stats/?careerid=ie4kvu21178td,ie4kvu21178td,QB,Thompson,AL,2675,2675,191.1,210,328,0.64,26,7,107,14,2024,passing
445,Kaneal,Sweetwyne,Kaneal Sweetwyne,/ut/lehi/skyridge-falcons/athletes/kaneal-sweetwyne/football/stats/?careerid=u54i818kmpqrb,u54i818kmpqrb,QB,Skyridge,UT,2675,2675,205.8,185,299,0.619,19,16,90,13,2024,passing
446,Tanner,Savasir,Tanner Savasir,/ga/canton/cherokee-warriors/athletes/tanner-savasir/football/stats/?careerid=433jrvbm9d3cc,433jrvbm9d3cc,QB,Cherokee,GA,2674,2674,267.4,185,291,0.636,21,10,103,10,2024,passing
447,Wells,Bettenhausen,Wells Bettenhausen,/fl/defuniak-springs/walton-braves/athletes/wells-bettenhausen/football/stats/?careerid=52fiam97drevf,52fiam97drevf,QB,Walton,FL,2674,2674,243.1,148,224,0.661,29,8,132,11,2024,passing
448,Brandt,Barker,Brandt Barker,/ca/lakeside/el-capitan-vaqueros/athletes/brandt-barker/football/stats/?careerid=2r27q44q7vui2,2r27q44q7vui2,QB,El Capitan,CA,2673,2673,178.2,187,339,0.552,26,9,95,15,2024,passing
449,Drew,Frankenfield,Drew Frankenfield,/ok/owasso/owasso-rams/athletes/drew-frankenfield/football/stats/?careerid=75asp5upgbqp9,75asp5upgbqp9,QB,Owasso,OK,2671,2671,205.5,178,232,0.767,35,6,143,13,2024,passing
450,Major,Luna,Major Luna,/tx/poth/poth-pirates/athletes/major-luna/football/stats/?careerid=ooreu4kv9m499,ooreu4kv9m499,QB,Poth,TX,2671,2671,205.5,170,276,0.616,34,8,121,13,2024,passing
451,Julian,Navarrete,Julian Navarrete,/tx/boerne/boerne-champion-chargers/athletes/julian-navarrete/football/stats/?careerid=n4rmep7u67855,n4rmep7u67855,QB,Boerne-Champion,TX,2670,2670,267.0,155,254,0.61,26,5,123,10,2024,passing
452,Jackson,Presley,Jackson Presley,/mt/kalispell/glacier-wolfpack/athletes/jackson-presley/football/stats/?careerid=t951vd1jq5dl5,t951vd1jq5dl5,QB,Glacier,MT,2669,2669,222.4,168,268,0.627,25,9,113,12,2024,passing
453,Kaiden,Scott,Kaiden Scott,/tx/rio-vista/rio-vista-eagles/athletes/kaiden-scott/football/stats/?careerid=h7k9s82rrn4h1,h7k9s82rrn4h1,QB,Rio Vista,TX,2669,2669,242.6,167,280,0.596,26,10,108,11,2024,passing
454,Blake,Waldorf,Blake Waldorf,/tn/watertown/watertown-purple-tigers/athletes/blake-waldorf/football/stats/?careerid=73ub5c1pk8ovf,73ub5c1pk8ovf,QB,Watertown,TN,2668,2668,266.8,211,330,0.639,26,8,105,10,2024,passing
455,Zac,Zimmerman,Zac Zimmerman,/ks/wichita/trinity-academy-knights/athletes/zac-zimmerman/football/stats/?careerid=r8g5hcjfq7kvf,r8g5hcjfq7kvf,QB,Trinity Academy,KS,2668,2668,296.4,194,289,0.671,24,11,108,9,2024,passing
456,Jr,Harris,Jr Harris,/ga/carrollton/central-lions/athletes/jr-harris/football/stats/?careerid=6mvnfl1kuhn22,6mvnfl1kuhn22,QB,Central,GA,2667,2667,222.2,145,229,0.633,29,3,138,12,2024,passing
457,Jackson,Stecher,Jackson Stecher,/fl/oviedo/the-masters-academy-eagles/athletes/jackson-stecher/football/stats/?careerid=1cjab7i0vhrj3,1cjab7i0vhrj3,QB,The Master's Academy,FL,2666,2666,242.4,138,179,0.771,38,2,153,11,2024,passing
458,Dj,Bourdeaux,Dj Bourdeaux,/ga/douglasville/douglas-county-tigers/athletes/dj-bourdeaux/football/stats/?careerid=bfr7mcjeg8vp9,bfr7mcjeg8vp9,QB,Douglas County,GA,2665,2665,205.0,180,271,0.664,20,7,112,13,2024,passing
459,Neimann,Lawrence,Neimann Lawrence,/fl/miami/ransom-everglades-raiders/athletes/neimann-lawrence/football/stats/?careerid=232oip728q6k4,232oip728q6k4,QB,Ransom Everglades,FL,2665,2665,266.5,160,249,0.643,31,8,126,10,2024,passing
460,Brayden,Loyd,Brayden Loyd,/tx/seymour/seymour-panthers/athletes/brayden-loyd/football/stats/?careerid=q6rvrafjv9066,q6rvrafjv9066,"QB, CB",Seymour,TX,2665,2665,266.5,156,260,0.6,25,9,112,10,2024,passing
461,Jacob,Rainer,Jacob Rainer,/wa/prosser/prosser-mustangs/athletes/jacob-rainer/football/stats/?careerid=jib0gb5hnk099,jib0gb5hnk099,"QB, ILB",Prosser,WA,2664,2664,242.2,204,293,0.696,31,5,126,11,2024,passing
462,Dru,Gardner,Dru Gardner,/ut/roy/roy-royals/athletes/dru-gardner/football/stats/?careerid=no2q9g0b9s844,no2q9g0b9s844,QB,Roy,UT,2663,2663,190.2,186,269,0.691,29,4,131,14,2024,passing
463,Owen,Klees,Owen Klees,/fl/crawfordville/wakulla-war-eagles/athletes/owen-klees/football/stats/?careerid=0baa2gb821jcc,0baa2gb821jcc,"QB, FS",Wakulla,FL,2662,2662,242.0,162,249,0.651,22,7,119,11,2024,passing
464,Aidan,Anderson,Aidan Anderson,/mi/evart/evart-wildcats/athletes/aidan-anderson/football/stats/?careerid=a1gd2o7cqf322,a1gd2o7cqf322,,Evart,MI,2662,2662,266.2,153,243,0.63,29,8,126,10,2024,passing
465,Tyson,Sweetwood,Tyson Sweetwood,/id/idaho-falls/hillcrest-knights/athletes/tyson-sweetwood/football/stats/?careerid=1ufshb1os87k4,1ufshb1os87k4,"QB, FS",Hillcrest,ID,2660,2660,204.6,220,354,0.621,23,10,95,13,2024,passing
466,Dane,Weber,Dane Weber,/ca/temecula/chaparral-pumas/athletes/dane-weber/football/stats/?careerid=ntkinl0up6li2,ntkinl0up6li2,QB,Chaparral,CA,2660,2660,241.8,183,274,0.668,27,3,126,11,2024,passing
467,Jordan,Magwood,Jordan Magwood,/fl/tampa/carrollwood-day-patriots/athletes/jordan-magwood/football/stats/?careerid=ei0kqlglb66o8,ei0kqlglb66o8,QB,Carrollwood Day,FL,2659,2659,241.7,132,201,0.657,20,7,128,11,2024,passing
468,Grant,Bizjack,Grant Bizjack,/tx/trophy-club/byron-nelson-bobcat/athletes/grant-bizjack/football/stats/?careerid=tr1hfkpdffbaa,tr1hfkpdffbaa,QB,Byron Nelson,TX,2657,2657,241.5,201,274,0.734,29,4,133,11,2024,passing
469,Zebulin,Kinsey,Zebulin Kinsey,/oh/toronto/toronto-red-knights/athletes/zebulin-kinsey/football/stats/?careerid=ntc96kf59h2h1,ntc96kf59h2h1,QB,Toronto,OH,2653,2653,221.1,150,243,0.617,23,11,112,12,2024,passing
470,Colton,Shea,Colton Shea,/mt/butte/butte-bulldogs/athletes/colton-shea/football/stats/?careerid=msofbtrm2lul5,msofbtrm2lul5,QB,Butte,MT,2652,2652,241.1,223,372,0.599,23,12,89,11,2024,passing
471,Mason,Arlington,Mason Arlington,/mt/florence/florence-carlton-falcons/athletes/mason-arlington/football/stats/?careerid=25kdvqdqtt4dd,25kdvqdqtt4dd,"QB, SS",Florence-Carlton,MT,2651,2651,220.9,175,276,0.634,30,9,118,12,2024,passing
472,Grant,Lawless,Grant Lawless,/nc/denver/east-lincoln-mustangs/athletes/grant-lawless/football/stats/?careerid=rtqlvvi772hl5,rtqlvvi772hl5,QB,East Lincoln,NC,2650,2650,240.9,183,279,0.656,36,4,130,11,2024,passing
473,Brent,Rickert,Brent Rickert,/tx/rockwall/rockwall-yellowjackets/athletes/brent-rickert/football/stats/?careerid=8g449vr4kahue,8g449vr4kahue,QB,Rockwall,TX,2650,2650,240.9,172,290,0.593,39,9,116,11,2024,passing
474,London,Morgan,London Morgan,/tx/leander/rouse-raiders/athletes/london-morgan/football/stats/?careerid=u7seurjp912dd,u7seurjp912dd,QB,Rouse,TX,2649,2649,264.9,219,334,0.656,24,4,109,10,2024,passing
475,Evan,Powell,Evan Powell,/ca/san-bernardino/cajon-cowboys/athletes/evan-powell/football/stats/?careerid=u2q8bcf77h8cc,u2q8bcf77h8cc,QB,Cajon,CA,2648,2648,240.7,176,259,0.68,31,5,133,11,2024,passing
476,Kendrick,Lyons,Kendrick Lyons,/il/granite-city/granite-city-warriors/athletes/kendrick-lyons/football/stats/?careerid=iv2r0ctcos799,iv2r0ctcos799,QB,East St. Louis,IL,2648,2648,189.1,171,238,0.718,31,9,132,14,2024,passing
477,Teddy,Jarrard,Teddy Jarrard,/ga/kennesaw/north-cobb-christian-eagles/athletes/teddy-jarrard/football/stats/?careerid=iclfiivtkdp88,iclfiivtkdp88,QB,North Cobb Christian,GA,2647,2647,220.6,209,291,0.718,31,5,128,12,2024,passing
478,Chance,Routson,Chance Routson,/fl/boca-raton/boca-raton-bobcats/athletes/chance-routson/football/stats/?careerid=9it18bt85s222,9it18bt85s222,QB,Palm Beach Central,FL,2646,2646,220.5,155,248,0.625,30,5,130,12,2024,passing
479,Logan,King,Logan King,/fl/st-cloud/st-cloud-bulldogs/athletes/logan-king/football/stats/?careerid=l2j6fq26bekg0,l2j6fq26bekg0,QB,St. Cloud,FL,2645,2645,264.5,169,288,0.587,20,5,105,10,2024,passing
480,Acyn,Hansen,Acyn Hansen,/ok/jones/jones-longhorns/athletes/acyn-hansen/football/stats/?careerid=drrk3fetktti2,drrk3fetktti2,"QB, FS",Jones,OK,2643,2643,220.2,162,245,0.661,29,11,123,12,2024,passing
481,Jaden,Jefferson,Jaden Jefferson,/ca/los-angeles/cathedral-phantoms/athletes/jaden-jefferson/football/stats/?careerid=lck0c9nnpcfp9,lck0c9nnpcfp9,QB,Cathedral,CA,2641,2641,240.1,182,267,0.682,30,4,131,11,2024,passing
482,Cooper,Murr,Cooper Murr,/tx/bryan/brazos-christian-eagles/athletes/cooper-murr/football/stats/?careerid=rbgrsm85865m6,rbgrsm85865m6,"QB, FS",Brazos Christian,TX,2641,2641,203.2,158,274,0.577,33,9,116,13,2024,passing
483,Carter,Creasy,Carter Creasy,/va/tazewell/tazewell-bulldogs/athletes/carter-creasy/football/stats/?careerid=3vrbqubkpa5rb,3vrbqubkpa5rb,QB,Tazewell,VA,2639,2639,239.9,210,337,0.623,19,5,99,11,2024,passing
484,Jordan,Do,Jordan Do,/ga/lawrenceville/archer-tigers/athletes/jordan-do/football/stats/?careerid=t637qp9fcf5n7,t637qp9fcf5n7,"QB, FS",Archer,GA,2639,2639,219.9,205,305,0.672,27,4,118,12,2024,passing
485,Tyler,Winkles,Tyler Winkles,/ca/lafayette/acalanes-dons/athletes/tyler-winkles/football/stats/?careerid=73db2bn1borh1,73db2bn1borh1,QB,Acalanes,CA,2639,2639,203.0,161,267,0.603,35,13,113,13,2024,passing
486,Quin,Henigan,Quin Henigan,/tx/denton/ryan-raiders/athletes/quin-henigan/football/stats/?careerid=hue80793ecpaa,hue80793ecpaa,QB,Ryan,TX,2637,2637,175.8,191,278,0.687,32,7,127,15,2024,passing
487,Jayden,Torres,Jayden Torres,/fl/fort-lauderdale/cardinal-gibbons-chiefs/athletes/jayden-torres/football/stats/?careerid=ov2ldv6vgikcc,ov2ldv6vgikcc,QB,Cardinal Gibbons,FL,2635,2635,239.5,212,294,0.721,23,7,116,11,2024,passing
488,Luke,Dunham,Luke Dunham,/tx/austin/mccallum-knights/athletes/luke-dunham/football/stats/?careerid=kra4hcpud2np9,kra4hcpud2np9,"QB, WR",McCallum,TX,2635,2635,292.8,164,265,0.619,28,8,118,9,2024,passing
489,Donivan,C dixon,Donivan C dixon,/az/cave-creek/cactus-shadows-falcons/athletes/donivan-c-dixon/football/stats/?careerid=g3daedk5eanbb,g3daedk5eanbb,QB,Cactus Shadows,AZ,2634,2634,219.5,187,324,0.577,24,7,100,12,2024,passing
490,Vincent,Burbank,Vincent Burbank,/ct/west-hartford/northwest-catholic-lions/athletes/vincent-burbank/football/stats/?careerid=tm29chpdt4g77,tm29chpdt4g77,"QB, CB",Northwest Catholic,CT,2634,2634,263.4,169,253,0.668,31,8,128,10,2024,passing
491,Jamouri,Nichols,Jamouri Nichols,/nc/charlotte/west-charlotte-lions/athletes/jamouri-nichols/football/stats/?careerid=h91fv21t6abi2,h91fv21t6abi2,QB,West Charlotte,NC,2633,2633,188.1,153,207,0.739,29,4,147,14,2024,passing
492,Jackson,Willis,Jackson Willis,/in/indianapolis/indianapolis-lutheran-saints/athletes/jackson-willis/football/stats/?careerid=9n0fpsi9crd88,9n0fpsi9crd88,QB,Indianapolis Lutheran,IN,2633,2633,219.4,134,171,0.784,39,3,152,12,2024,passing
493,Emanuel,Sampel,Emanuel Sampel,/ct/manchester/manchester-red-hawks/athletes/emanuel-sampel/football/stats/?careerid=g8t7p0648b2qa,g8t7p0648b2qa,QB,Manchester,CT,2629,2629,239.0,195,313,0.623,27,16,96,11,2024,passing
494,Gavin,Beard,Gavin Beard,/tx/aledo/aledo-bearcats/athletes/gavin-beard/football/stats/?careerid=urffbog3fhdee,urffbog3fhdee,QB,Aledo,TX,2629,2629,219.1,154,222,0.694,36,5,139,12,2024,passing
495,Cooper,Dold,Cooper Dold,/in/monticello/twin-lakes-indians/athletes/cooper-dold/football/stats/?careerid=9jdecmm09ajff,9jdecmm09ajff,"QB, FS",Twin Lakes,IN,2628,2628,238.9,206,364,0.566,21,12,85,11,2024,passing
496,Luke,Carney,Luke Carney,/tx/mesquite/dallas-christian-chargers/athletes/luke-carney/football/stats/?careerid=0sb38ekcikfg0,0sb38ekcikfg0,QB,Dallas Christian,TX,2627,2627,202.1,166,218,0.761,20,3,141,13,2024,passing
497,Drew,Caouette,Drew Caouette,/ct/waterbury/holy-cross-crusaders/athletes/drew-caouette/football/stats/?careerid=r9ded9o6cn2ee,r9ded9o6cn2ee,QB,Holy Cross,CT,2625,2625,262.5,205,317,0.647,32,11,110,10,2024,passing
498,Corey,Crumrine,Corey Crumrine,/ks/sedgwick/sedgwick-cardinals/athletes/corey-crumrine/football/stats/?careerid=loareohm1iprb,loareohm1iprb,"QB, P",Sedgwick,KS,2625,2625,262.5,175,261,0.67,33,6,130,10,2024,passing
499,Jy'aire,Walls,Jy'aire Walls,/pa/pittsburgh/central-catholic-vikings/athletes/jyaire-walls/football/stats/?careerid=ufpik3m5gbbo8,ufpik3m5gbbo8,QB,Central Catholic,PA,2625,2625,175.0,142,253,0.561,28,4,122,15,2024,passing
500,Kielen,Tsosie,Kielen Tsosie,/ut/milford/milford-tigers/athletes/kielen-tsosie/football/stats/?careerid=eebnvr7nkin66,eebnvr7nkin66,,Milford,UT,2623,2623,218.6,173,317,0.546,23,11,92,12,2024,passing
