passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
403,Matthew,Monserez,Matthew Monserez,/in/south-bend/south-bend-saint-joseph-huskies/athletes/matthew-monserez/football/stats/?careerid=nh2ebsatp5ttd,nh2ebsatp5ttd,QB,South Bend Saint Joseph,IN,2500,2500,227.3,169,284,0.595,27,7,110,11,2013,passing
404,Cody,Callaway,Cody Callaway,/oh/grafton/midview-middies/athletes/cody-callaway/football/stats/?careerid=u0cbqrkugnr99,u0cbqrkugnr99,QB,Midview,OH,2496,2496,249.6,160,282,0.567,24,3,110,10,2013,passing
405,Eddie,Guzman,Eddie Guzman,/tx/laredo/cigarroa-toros/athletes/eddie-guzman/football/stats/?careerid=06o03o7cvk8l5,06o03o7cvk8l5,QB,Cigarroa,TX,2494,2494,249.4,187,345,0.542,18,6,88,10,2013,passing
406,Rasharrd,Harris,Rasharrd Harris,/va/milford/caroline-cavaliers/athletes/rasharrd-harris/football/stats/?careerid=dpvnhbvufvmaa,dpvnhbvufvmaa,"QB, LB",Caroline,VA,2493,2493,249.3,153,326,0.469,19,17,71,10,2013,passing
407,Daniel,Mobley,Daniel Mobley,/ga/norman-park/colquitt-county-packers/athletes/daniel-mobley/football/stats/?careerid=s0tsfamrtjrff,s0tsfamrtjrff,QB,Colquitt County,GA,2492,2492,178.0,195,352,0.554,16,9,82,14,2013,passing
408,Jonathan,Sturholm,Jonathan Sturholm,/ca/hayward/mt-eden-monarchs/athletes/jonathan-sturholm/football/stats/?careerid=1708bkrfj0tqa,1708bkrfj0tqa,"QB, DB",Mt. Eden,CA,2491,2491,249.1,168,258,0.651,34,9,122,10,2013,passing
409,Parker,Ronchetto,Parker Ronchetto,/in/west-lafayette/west-lafayette-red-devils/athletes/parker-ronchetto/football/stats/?careerid=tamb5up7ct4m6,tamb5up7ct4m6,,West Lafayette,IN,2491,2491,177.9,139,216,0.644,30,5,134,14,2013,passing
410,Hunter,Fralick,Hunter Fralick,/nv/sparks/spanish-springs-cougars/athletes/hunter-fralick/football/stats/?careerid=grmg3vngc0oue,grmg3vngc0oue,QB,Spanish Springs,NV,2489,2489,248.9,202,349,0.579,14,5,87,10,2013,passing
411,Devonte,Mcpherson,Devonte Mcpherson,/ms/greenville/st-joseph-fighting-irish/athletes/devonte-mcpherson/football/stats/?careerid=nge90ifcik1h1,nge90ifcik1h1,"QB, FS",St. Joseph,MS,2487,2487,226.1,148,269,0.55,28,14,99,11,2013,passing
412,Mason,Schwerzler,Mason Schwerzler,/sc/hanahan/hanahan-hawks/athletes/mason-schwerzler/football/stats/?careerid=kjjv9qjt8utsc,kjjv9qjt8utsc,QB,Hanahan,SC,2487,2487,207.2,116,213,0.545,29,0,136,12,2013,passing
413,Dalton,Stokes,Dalton Stokes,/fl/vero-beach/vero-beach-indians/athletes/dalton-stokes/football/stats/?careerid=uf446n00760td,uf446n00760td,QB,Vero Beach,FL,2482,2482,225.6,176,276,0.638,24,7,111,11,2013,passing
414,Jaelon,Acklin,Jaelon Acklin,/mo/mountain-view/liberty-eagles/athletes/jaelon-acklin/football/stats/?careerid=sthvg0mfpnk55,sthvg0mfpnk55,"QB, DB",Liberty,MO,2482,2482,190.9,153,248,0.617,35,10,118,13,2013,passing
415,Destri,White,Destri White,/tx/mesquite/horn-jaguars/athletes/destri-white/football/stats/?careerid=215t7gsgmajsc,215t7gsgmajsc,QB,Horn,TX,2479,2479,206.6,160,280,0.571,28,10,105,12,2013,passing
416,Dylan,Heitz,Dylan Heitz,/mo/bethany/south-harrison-bulldogs/athletes/dylan-heitz/football/stats/?careerid=9osc48d1k42k4,9osc48d1k42k4,"QB, LB",South Harrison,MO,2478,2478,225.3,162,258,0.628,24,10,109,11,2013,passing
417,Marion,McCurry,Marion McCurry,/sc/orangeburg/orangeburg-prep-indians/athletes/marion-mccurry/football/stats/?careerid=eorkaoo70bb44,eorkaoo70bb44,QB,Orangeburg Prep,SC,2478,2478,190.6,141,230,0.613,25,7,122,13,2013,passing
418,Tyrie,Adams,Tyrie Adams,/fl/st-petersburg/hollins-royals/athletes/tyrie-adams/football/stats/?careerid=5ljjocn60kabb,5ljjocn60kabb,QB,Hollins,FL,2477,2477,247.7,160,278,0.576,25,14,96,10,2013,passing
419,McLane,Carter,McLane Carter,/tx/salado/salado-eagles/athletes/mclane-carter/football/stats/?careerid=nvr12eh863rj3,nvr12eh863rj3,QB,Salado,TX,2476,2476,247.6,185,322,0.575,24,10,94,10,2013,passing
420,Rene,Presas,Rene Presas,/tx/mercedes/mercedes-tigers/athletes/rene-presas/football/stats/?careerid=mea8m0nmmj4j3,mea8m0nmmj4j3,,Mercedes,TX,2475,2475,225.0,178,323,0.551,18,10,86,11,2013,passing
421,Brandon,Butts,Brandon Butts,/al/blountsville/pennington-tigers/athletes/brandon-butts/football/stats/?careerid=131k773knrgqa,131k773knrgqa,QB,Pennington,AL,2472,2472,224.7,184,299,0.615,16,9,93,11,2013,passing
422,Jonathan,Giles,Jonathan Giles,/tx/missouri-city/fort-bend-elkins-knights/athletes/jonathan-giles/football/stats/?careerid=34emtfld4v055,34emtfld4v055,QB,Fort Bend Elkins,TX,2470,2470,205.8,187,290,0.645,24,11,103,12,2013,passing
423,Lucas,Traver,Lucas Traver,/mi/watervliet/watervliet-panthers/athletes/lucas-traver/football/stats/?careerid=97gu9kknjug55,97gu9kknjug55,"QB, FS",Watervliet,MI,2469,2469,224.5,156,235,0.664,27,7,127,11,2013,passing
424,P.j.,Blazejowski,P.j. Blazejowski,/fl/st-johns/bartram-trail-bears/athletes/pj-blazejowski/football/stats/?careerid=8vsc2d9fja1cc,8vsc2d9fja1cc,QB,Bartram Trail,FL,2468,2468,176.3,186,342,0.544,17,9,83,14,2013,passing
425,Chandler,Burks,Chandler Burks,/ga/douglasville/south-paulding-spartans/athletes/chandler-burks/football/stats/?careerid=vo1mlbsa9t9ee,vo1mlbsa9t9ee,"QB, C",South Paulding,GA,2468,2468,205.7,168,242,0.694,24,5,127,12,2013,passing
426,Dailin,Kruger,Dailin Kruger,/ks/silver-lake/silver-lake-eagles/athletes/dailin-kruger/football/stats/?careerid=ght10ufvgvlue,ght10ufvgvlue,"QB, CB",Silver Lake,KS,2468,2468,189.8,157,277,0.567,31,5,116,13,2013,passing
427,Matthew,Lewis,Matthew Lewis,/va/lynchburg/liberty-christian-bulldogs/athletes/matthew-lewis/football/stats/?careerid=607m0gr7ne6l5,607m0gr7ne6l5,"QB, LB",Liberty Christian,VA,2468,2468,224.4,144,218,0.661,34,7,131,11,2013,passing
428,Turner,Francis,Turner Francis,/la/minden/minden-crimson-tide/athletes/turner-francis/football/stats/?careerid=opbc9pbrkmdee,opbc9pbrkmdee,,Minden,LA,2467,2467,246.7,178,283,0.629,26,9,108,10,2013,passing
429,Micah,Coffey,Micah Coffey,/il/batavia/batavia-bulldogs/athletes/micah-coffey/football/stats/?careerid=1fq1i0hbk7c88,1fq1i0hbk7c88,"QB, DB",Batavia,IL,2466,2466,176.1,166,259,0.641,29,10,116,14,2013,passing
430,Brian,Gadsby,Brian Gadsby,/ca/la-crescenta/crescenta-valley-falcons/athletes/brian-gadsby/football/stats/?careerid=8fbipf9s7dddd,8fbipf9s7dddd,QB,Crescenta Valley,CA,2465,2465,246.5,170,284,0.599,33,8,115,10,2013,passing
431,Jacob,Gallegos,Jacob Gallegos,/tx/fairfield/fairfield-eagles/athletes/jacob-gallegos/football/stats/?careerid=oo0n3o0on6srb,oo0n3o0on6srb,"QB, CB",Fairfield,TX,2463,2463,153.9,152,267,0.569,28,10,107,16,2013,passing
432,Carsen,Cook,Carsen Cook,/tx/wylie/wylie-pirates/athletes/carsen-cook/football/stats/?careerid=nnrasp9sik344,nnrasp9sik344,QB,Wylie,TX,2462,2462,175.9,179,321,0.558,22,9,92,14,2013,passing
433,Jake,Williams,Jake Williams,/tx/lone-oak/lone-oak-buffaloes/athletes/jake-williams/football/stats/?careerid=9unclbk0khftd,9unclbk0khftd,"QB, DB",Lone Oak,TX,2462,2462,246.2,146,220,0.664,33,4,136,10,2013,passing
434,Brenan,Kuntz,Brenan Kuntz,/ky/independence/simon-kenton-pioneers/athletes/brenan-kuntz/football/stats/?careerid=ombscgk063ji2,ombscgk063ji2,QB,Simon Kenton,KY,2461,2461,189.3,169,245,0.69,31,1,139,13,2013,passing
435,Jalen,Jones,Jalen Jones,/md/edgewater/south-river-seahawks/athletes/jalen-jones/football/stats/?careerid=cte1gjgr7l799,cte1gjgr7l799,"QB, ATH",South River,MD,2461,2461,246.1,148,252,0.587,27,8,114,10,2013,passing
436,Jacob,Padilla,Jacob Padilla,/ca/northridge/heritage-christian-warriors/athletes/jacob-padilla/football/stats/?careerid=tpl4ilpq21asc,tpl4ilpq21asc,QB,Heritage Christian,CA,2460,2460,246.0,169,311,0.543,24,17,83,10,2013,passing
437,Conner,Krizancic,Conner Krizancic,/oh/mentor/mentor-cardinals/athletes/conner-krizancic/football/stats/?careerid=8oul0k2ljr788,8oul0k2ljr788,"WR, QB",Mentor,OH,2458,2458,189.1,168,284,0.592,28,2,117,13,2013,passing
438,Ian,Brown,Ian Brown,/mo/blue-springs/blue-springs-wildcats/athletes/ian-brown/football/stats/?careerid=61b3u0qpaapi2,61b3u0qpaapi2,QB,Blue Springs,MO,2458,2458,175.6,142,228,0.623,45,5,129,14,2013,passing
439,Luke,Massei,Luke Massei,/nc/cary/green-hope-falcons/athletes/luke-massei/football/stats/?careerid=o2o1sck37ia55,o2o1sck37ia55,QB,Green Hope,NC,2450,2450,272.2,199,331,0.601,27,13,94,9,2013,passing
440,Aaron,Cantwell,Aaron Cantwell,/il/momence/momence-momence-athletics/athletes/aaron-cantwell/football/stats/?careerid=ktefi2fhkvh55,ktefi2fhkvh55,"QB, DB",Momence,IL,2449,2449,204.1,167,290,0.576,31,10,107,12,2013,passing
441,Jake,Hedberg,Jake Hedberg,/ct/newington/newington-noreasters/athletes/jake-hedberg/football/stats/?careerid=jtq6remdgssqa,jtq6remdgssqa,QB,Newington,CT,2446,2446,222.4,185,345,0.536,22,17,77,11,2013,passing
442,Bryce,Schnitker,Bryce Schnitker,/il/jacksonville/jacksonville-crimsons/athletes/bryce-schnitker/football/stats/?careerid=bgs9tvshva7m6,bgs9tvshva7m6,"QB, DB",Jacksonville,IL,2445,2445,222.3,178,311,0.572,25,12,93,11,2013,passing
443,Aston,Walter,Aston Walter,/tx/crosby/crosby-cougars/athletes/aston-walter/football/stats/?careerid=putfe26c4mkcc,putfe26c4mkcc,QB,Crosby,TX,2443,2443,203.6,143,218,0.656,32,4,135,12,2013,passing
444,Drake,Jones,Drake Jones,/ar/warren/warren-lumberjacks/athletes/drake-jones/football/stats/?careerid=pk7ft7392lpbb,pk7ft7392lpbb,"QB, DE",Warren,AR,2443,2443,187.9,141,249,0.566,26,7,113,13,2013,passing
445,Brandon,Ziarno,Brandon Ziarno,/fl/melbourne/melbourne-central-catholic-hustlers/athletes/brandon-ziarno/football/stats/?careerid=crnpcd4rv8jh1,crnpcd4rv8jh1,"QB, FS",Melbourne Central Catholic,FL,2440,2440,203.3,171,287,0.596,34,7,116,12,2013,passing
446,Tanner,Morgan,Tanner Morgan,/ky/hazard/hazard-bulldogs-lady-bulldogs/athletes/tanner-morgan/football/stats/?careerid=v0hapt8fk5ivf,v0hapt8fk5ivf,"QB, DB",Hazard,KY,2440,2440,187.7,148,209,0.708,25,8,133,13,2013,passing
447,Austin,Hinck,Austin Hinck,/mo/kearney/kearney-bulldogs/athletes/austin-hinck/football/stats/?careerid=srb2b3m46t377,srb2b3m46t377,QB,Kearney,MO,2438,2438,187.5,149,244,0.611,24,7,115,13,2013,passing
448,Jay,Parker,Jay Parker,/nc/stem/granville-central-panthers/athletes/jay-parker/football/stats/?careerid=rau1kamkrgmtd,rau1kamkrgmtd,QB,Granville Central,NC,2438,2438,203.2,143,239,0.598,30,10,117,12,2013,passing
449,Mike,Mckenny,Mike Mckenny,/al/montgomery/carver-montgomery-wolverines/athletes/mike-mckenny/football/stats/?careerid=o3ob1f10h00ff,o3ob1f10h00ff,QB,Carver Montgomery,AL,2436,2436,187.4,161,289,0.557,27,9,102,13,2013,passing
450,Tanner,Gueller,Tanner Gueller,/wa/chehalis/wf-west-bearcats/athletes/tanner-gueller/football/stats/?careerid=3e70jhi8stdi2,3e70jhi8stdi2,"QB, DE",WF West,WA,2435,2435,221.4,172,272,0.632,36,10,116,11,2013,passing
451,Trevor,Pagan,Trevor Pagan,/ar/west-memphis/west-memphis-christian-black-knights/athletes/trevor-pagan/football/stats/?careerid=aj3vbv8ntl699,aj3vbv8ntl699,"QB, LB",West Memphis Christian,AR,2434,2434,221.3,157,282,0.557,25,10,99,11,2013,passing
452,Trey,Jolly,Trey Jolly,/ms/ecru/north-pontotoc-vikings/athletes/trey-jolly/football/stats/?careerid=ufi2fjanl9122,ufi2fjanl9122,"QB, DB",North Pontotoc,MS,2434,2434,173.9,142,312,0.455,28,11,88,14,2013,passing
453,Matthew,Jeye,Matthew Jeye,/ma/holliston/holliston-panthers/athletes/matthew-jeye/football/stats/?careerid=4830i0l5crvue,4830i0l5crvue,"QB, DB",Holliston,MA,2432,2432,221.1,130,261,0.498,24,17,86,11,2013,passing
454,Nick,Tisdell,Nick Tisdell,/tx/paris/chisum-mustangs/athletes/nick-tisdell/football/stats/?careerid=totr4bfbpn6ff,totr4bfbpn6ff,"QB, S",Chisum,TX,2429,2429,269.9,180,338,0.533,29,11,91,9,2013,passing
455,Ledarius,Carpenter,Ledarius Carpenter,/ms/pearl/pearl-pirates/athletes/ledarius-carpenter/football/stats/?careerid=4338tbh4kmmo8,4338tbh4kmmo8,QB,Pearl,MS,2428,2428,173.4,136,272,0.5,18,10,88,14,2013,passing
456,Dustin,Satterlee,Dustin Satterlee,/mo/carl-junction/carl-junction-bulldogs/athletes/dustin-satterlee/football/stats/?careerid=0qrvtdaq3cg11,0qrvtdaq3cg11,"QB, DB",Carl Junction,MO,2427,2427,202.2,169,246,0.687,21,6,119,12,2013,passing
457,Evan,Powell,Evan Powell,/co/colorado-springs/doherty-spartans/athletes/evan-powell/football/stats/?careerid=d3bov1s90rii2,d3bov1s90rii2,,Doherty,CO,2425,2425,220.5,162,274,0.591,21,7,103,11,2013,passing
458,Jesse,Hosket,Jesse Hosket,/ms/french-camp/french-camp-academy-panthers/athletes/jesse-hosket/football/stats/?careerid=tvrsj0vc58mbb,tvrsj0vc58mbb,QB,French Camp Academy,MS,2423,2423,151.4,158,252,0.627,25,11,109,16,2013,passing
459,Nathan,Spinuzzi,Nathan Spinuzzi,/co/pueblo/pueblo-south-colts/athletes/nathan-spinuzzi/football/stats/?careerid=tb2jq3gn9riqa,tb2jq3gn9riqa,"QB, DB",Pueblo South,CO,2423,2423,186.4,145,222,0.653,17,10,109,13,2013,passing
460,Harrison,Strother,Harrison Strother,/nc/fayetteville/jack-britt-buccaneers/athletes/harrison-strother/football/stats/?careerid=i51sqa65o7see,i51sqa65o7see,QB,Jack Britt,NC,2421,2421,186.2,144,261,0.552,27,8,108,13,2013,passing
461,Jakob,Whitworth,Jakob Whitworth,/tx/christoval/christoval-cougars/athletes/jakob-whitworth/football/stats/?careerid=rnev9c28okhqa,rnev9c28okhqa,"QB, FS",Christoval,TX,2414,2414,241.4,144,230,0.626,18,12,102,10,2013,passing
462,Jacob,Gibson,Jacob Gibson,/ca/san-juan-capistrano/san-juan-hills-stallions/athletes/jacob-gibson/football/stats/?careerid=1vnmbfm0hf1j3,1vnmbfm0hf1j3,QB,San Juan Hills,CA,2413,2413,201.1,178,249,0.715,30,3,137,12,2013,passing
463,Colby,Maxwell,Colby Maxwell,/az/show-low/show-low-cougars/athletes/colby-maxwell/football/stats/?careerid=e5i5ps6p57avf,e5i5ps6p57avf,QB,Show Low,AZ,2413,2413,201.1,161,246,0.654,30,11,118,12,2013,passing
464,Joshua graham,Lindman,Joshua graham Lindman,/in/noblesville/noblesville-lions-lions/athletes/joshua-graham-lindman/football/stats/?careerid=j0bvilsa364n7,j0bvilsa364n7,QB,Noblesville Lions,IN,2413,2413,241.3,152,300,0.507,22,9,90,10,2013,passing
465,Jordan,Watkins,Jordan Watkins,/fl/fort-pierce/john-carroll-catholic-rams/athletes/jordan-watkins/football/stats/?careerid=5tj98c2b1codd,5tj98c2b1codd,QB,John Carroll Catholic,FL,2412,2412,219.3,206,279,0.738,26,4,125,11,2013,passing
466,Mitch,Morrow,Mitch Morrow,/ga/calhoun/calhoun-yellow-jackets/athletes/mitch-morrow/football/stats/?careerid=8i8qju9cu9rj3,8i8qju9cu9rj3,"QB, OLB",Calhoun,GA,2412,2412,185.5,139,222,0.626,27,12,117,13,2013,passing
467,Daniel,Bridge-gadd,Daniel Bridge-gadd,/az/phoenix/paradise-valley-trojans/athletes/daniel-bridge-gadd/football/stats/?careerid=2gujdsuek1ap9,2gujdsuek1ap9,"QB, DB",Paradise Valley,AZ,2410,2410,241.0,236,345,0.684,27,12,100,10,2013,passing
468,Matt,Shaffer,Matt Shaffer,/pa/johnstown/richland-rams/athletes/matt-shaffer/football/stats/?careerid=ce22sc08un0vf,ce22sc08un0vf,"QB, DE",Richland,PA,2410,2410,185.4,150,253,0.593,30,9,116,13,2013,passing
469,Keenan,Leichty,Keenan Leichty,/in/huntington/huntington-north-vikings/athletes/keenan-leichty/football/stats/?careerid=he1r4g480m8g0,he1r4g480m8g0,QB,Huntington North,IN,2409,2409,240.9,202,375,0.539,25,10,85,10,2013,passing
470,Tobyn,Tannehill,Tobyn Tannehill,/tx/big-spring/big-spring-steers/athletes/tobyn-tannehill/football/stats/?careerid=a326525s6iltd,a326525s6iltd,QB,Big Spring,TX,2409,2409,185.3,155,262,0.592,24,14,98,13,2013,passing
471,Jake,Swander,Jake Swander,/mi/grayling/grayling-vikings/athletes/jake-swander/football/stats/?careerid=831qtibgmqd33,831qtibgmqd33,QB,Grayling,MI,2407,2407,218.8,183,325,0.563,28,11,94,11,2013,passing
472,Jesse,Drummer,Jesse Drummer,/tx/justin/northwest-texans/athletes/jesse-drummer/football/stats/?careerid=cam2ppi61vitd,cam2ppi61vitd,QB,Northwest,TX,2407,2407,218.8,164,251,0.653,24,12,108,11,2013,passing
