rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,rushing_yards_per_attempt,rushing_attempts,longest_rush,rushing_touchdowns,fumbles,games_played,year,category
424,Malik,Boatwright,Malik Boatwright,/wv/charmco/greenbrier-west-cavaliers/athletes/malik-boatwright/football/stats/?careerid=hmg86hujjji11,hmg86hujjji11,"ATH, DB",Greenbrier West,WV,1650,1650,137.5,8.5,194,80,18,14,12,2012,rushing
425,Matt,Cragg,Matt Cragg,/pa/corry/corry-beavers/athletes/matt-cragg/football/stats/?careerid=rkul2h1hgf2ff,rkul2h1hgf2ff,"RB, DB",Corry,PA,1649,1649,149.9,7.17,230,0,20,7,11,2012,rushing
426,Geremiah,Satele,Geremiah Satele,/tx/el-paso/chapin-huskies/athletes/geremiah-satele/football/stats/?careerid=2dis0t9gqoabb,2dis0t9gqoabb,"RB, DB",Chapin,TX,1648,1648,137.3,9.93,166,20,14,0,12,2012,rushing
427,Luke,Klingerman,Luke Klingerman,/pa/mount-carmel/mount-carmel-red-tornadoes/athletes/luke-klingerman/football/stats/?careerid=ec94aja5q34bb,ec94aja5q34bb,"RB, DB",Mount Carmel,PA,1648,1648,137.3,5.82,283,68,17,2,12,2012,rushing
428,Kevionte,Alexander,Kevionte Alexander,/az/tucson/rincon-university-rangers/athletes/kevionte-alexander/football/stats/?careerid=sg30c6gnqck55,sg30c6gnqck55,"RB, DB",Rincon/University,AZ,1646,1646,164.6,7.99,206,74,21,1,10,2012,rushing
429,J.T.,Waters,J.T. Waters,/sc/mt-pleasant/palmetto-christian-academy/athletes/jt-waters/football/stats/?careerid=crm254vtuab77,crm254vtuab77,"QB, DB",Palmetto Christian Academy,SC,1644,1644,149.5,7.4,222,70,31,3,11,2012,rushing
430,Damian,Corredor,Damian Corredor,/nj/weehawken/weehawken-indians/athletes/damian-corredor/football/stats/?careerid=geh7f6c15ilm6,geh7f6c15ilm6,"RB, S",Weehawken,NJ,1643,1643,164.3,8.65,190,85,22,4,10,2012,rushing
431,Kelvin,Wells Jr.,Kelvin Wells Jr.,/tn/athens/mcminn-county-cherokees/athletes/kelvin-wells-jr/football/stats/?careerid=43jl3ikkg8m22,43jl3ikkg8m22,"RB, DB",McMinn County,TN,1643,1643,136.9,8.51,193,72,20,5,12,2012,rushing
432,Zach,Smith,Zach Smith,/fl/kissimmee/gateway-panthers/athletes/zach-smith/football/stats/?careerid=of10futs67c88,of10futs67c88,"RB, WR",Gateway,FL,1643,1643,149.4,7.64,215,86,17,3,11,2012,rushing
433,Dare,Odeyingbo,Dare Odeyingbo,/tx/irving/cistercian-hawks/athletes/dare-odeyingbo/football/stats/?careerid=3fjf9lkr6ijtd,3fjf9lkr6ijtd,"RB, DB",Cistercian,TX,1642,1642,164.2,6.52,252,55,25,2,10,2012,rushing
434,Levi,Morss,Levi Morss,/ks/lacrosse/lacrosse-leopards/athletes/levi-morss/football/stats/?careerid=0a1inusc56di2,0a1inusc56di2,"RB, LB",LaCrosse,KS,1641,1641,149.2,9.71,169,81,18,2,11,2012,rushing
435,Korey,Mosley,Korey Mosley,/ky/hopkinsville/christian-county-colonels/athletes/korey-mosley/football/stats/?careerid=9arf4qlqa6t88,9arf4qlqa6t88,"RB, LB",Christian County,KY,1641,1641,136.8,7.89,208,71,21,2,12,2012,rushing
436,Harold ,Cooper ,Harold  Cooper ,/ct/new-haven/hillhouse-academics/athletes/harold-cooper/football/stats/?careerid=dvj5jg2sf85td,dvj5jg2sf85td,"RB, OLB",Hillhouse,CT,1640,1640,149.1,10.65,154,83,23,3,11,2012,rushing
437,James,Bass,James Bass,/fl/mayo/lafayette-hornets/athletes/james-bass/football/stats/?careerid=ct8kk186601bb,ct8kk186601bb,"RB, DB",Lafayette,FL,1640,1640,136.7,9.65,170,79,22,2,12,2012,rushing
438,Delshawn,Mitchell,Delshawn Mitchell,/ca/santa-clara/wilcox-chargers/athletes/delshawn-mitchell/football/stats/?careerid=jpsurc82bctff,jpsurc82bctff,RB,Wilcox,CA,1640,1640,136.7,9.42,174,80,24,2,12,2012,rushing
439,Jordan,Mitchell,Jordan Mitchell,/az/yuma/cibola-raiders/athletes/jordan-mitchell/football/stats/?careerid=pvfbun1csfcqa,pvfbun1csfcqa,"RB, DB",Cibola,AZ,1636,1636,148.7,9.46,173,81,20,0,11,2012,rushing
440,Demetrius,Fontes-Semedo,Demetrius Fontes-Semedo,/ma/south-easton/southeastern-rvt-hawks/athletes/demetrius-fontes-semedo/football/stats/?careerid=kvb93uro79jj3,kvb93uro79jj3,"HB, FS",Southeastern RVT,MA,1635,1635,148.6,9.68,169,80,20,1,11,2012,rushing
441,Zack,DuBois,Zack DuBois,/ny/elba/elba-byron-bergen-lancers/athletes/zack-dubois/football/stats/?careerid=aigqan2skef88,aigqan2skef88,"RB, DB",Elba/Byron-Bergen,NY,1632,1632,204.0,9.6,170,86,16,0,8,2012,rushing
442,Rasheed,Rushing,Rasheed Rushing,/nc/monroe/union-academy-cardinals/athletes/rasheed-rushing/football/stats/?careerid=cg2qnu46ppmm6,cg2qnu46ppmm6,"RB, DB",Union Academy,NC,1629,1629,148.1,9.36,174,70,19,2,11,2012,rushing
443,Colton,Hartley,Colton Hartley,/mo/princeton/princeton-tigers/athletes/colton-hartley/football/stats/?careerid=pl7v0089t5q00,pl7v0089t5q00,"QB, LB",Princeton,MO,1629,1629,148.1,7.76,210,70,20,0,11,2012,rushing
444,Lotravious,Minter,Lotravious Minter,/ga/ellaville/schley-county-wildcats/athletes/lotravious-minter/football/stats/?careerid=jfrna0ftut2qa,jfrna0ftut2qa,"RB, LB",Schley County,GA,1628,1628,162.8,6.41,254,53,17,2,10,2012,rushing
445,Logan,Sitzman,Logan Sitzman,/co/kersey/platte-valley-broncos/athletes/logan-sitzman/football/stats/?careerid=evf7b1vmc5ctd,evf7b1vmc5ctd,"QB, DB",Platte Valley,CO,1627,1627,125.2,7.23,225,55,23,2,13,2012,rushing
446,D'juan,Sherrill,D'juan Sherrill,/ky/paducah/lone-oak-purple-flash/athletes/djuan-sherrill/football/stats/?careerid=a2q4on8riamsc,a2q4on8riamsc,"RB, LB",Lone Oak,KY,1626,1626,135.5,8.38,194,75,23,0,12,2012,rushing
447,Jeremy,Johnson,Jeremy Johnson,/ga/sylvania/screven-county-gamecocks/athletes/jeremy-johnson/football/stats/?careerid=ip0nvh6bb10td,ip0nvh6bb10td,RB,Screven County,GA,1625,1625,135.4,7.04,231,48,33,0,12,2012,rushing
448,Chase,Smith,Chase Smith,/tn/nashville/christ-presbyterian-academy-lions/athletes/chase-smith/football/stats/?careerid=b06sjcuu17155,b06sjcuu17155,"DB, RB",Christ Presbyterian Academy,TN,1622,1622,115.9,8.36,194,93,24,0,14,2012,rushing
449,Arthur,Dukes III,Arthur Dukes III,/mi/milan/milan-big-reds/athletes/arthur-dukes-iii/football/stats/?careerid=klttaop95s6g0,klttaop95s6g0,RB,Milan,MI,1621,1621,147.4,7.95,204,0,17,0,11,2012,rushing
450,Nick,Coolidge,Nick Coolidge,/mi/olivet/olivet-eagles/athletes/nick-coolidge/football/stats/?careerid=eep0pfqcdrlj3,eep0pfqcdrlj3,"RB, SS",Olivet,MI,1619,1619,147.2,8.06,201,91,17,1,11,2012,rushing
451,Anthony,Feliciano,Anthony Feliciano,/ca/tomales/tomales-braves/athletes/anthony-feliciano/football/stats/?careerid=eaj4j5e48uu44,eaj4j5e48uu44,"RB, DL",Tomales,CA,1619,1619,147.2,7.6,213,0,18,0,11,2012,rushing
452,Spencer,Gilbert,Spencer Gilbert,/in/charlottesville/eastern-hancock-royals/athletes/spencer-gilbert/football/stats/?careerid=8mr1qnq68voff,8mr1qnq68voff,"RB, LB",Eastern Hancock,IN,1618,1618,134.8,7.46,217,80,20,0,12,2012,rushing
453,Austin,Blair,Austin Blair,/il/watseka/watseka-warriors/athletes/austin-blair/football/stats/?careerid=gjten2lc022p9,gjten2lc022p9,"RB, LB",Watseka,IL,1617,1617,161.7,6.6,245,61,18,0,10,2012,rushing
454,Xavier,Turner,Xavier Turner,/tx/north-richland-hills/birdville-hawks/athletes/xavier-turner/football/stats/?careerid=ucfatk4shh7rb,ucfatk4shh7rb,RB,Birdville,TX,1616,1616,146.9,7.77,208,74,32,0,11,2012,rushing
455,Chris,Deangelis,Chris Deangelis,/co/trinidad/trinidad-miners/athletes/chris-deangelis/football/stats/?careerid=ud5eicmflaml5,ud5eicmflaml5,"RB, OLB",Trinidad,CO,1615,1615,161.5,8.82,183,80,21,4,10,2012,rushing
456,Zane,Conlin,Zane Conlin,/tx/geronimo/navarro-panthers/athletes/zane-conlin/football/stats/?careerid=c582h71s00h44,c582h71s00h44,"RB, DE",Navarro,TX,1615,1615,124.2,8.54,189,54,25,0,13,2012,rushing
457,Kevin,Amezquita,Kevin Amezquita,/ca/covina/gladstone-gladiators/athletes/kevin-amezquita/football/stats/?careerid=6m5l0dgs001h1,6m5l0dgs001h1,"QB, FS",Gladstone,CA,1615,1615,134.6,7.21,224,74,24,0,12,2012,rushing
458,Larry,Scott,Larry Scott,/oh/hubbard/hubbard-eagles/athletes/larry-scott/football/stats/?careerid=1849gff3qob11,1849gff3qob11,"RB, ILB",Hubbard,OH,1614,1614,146.7,9.61,168,91,23,8,11,2012,rushing
459,Dalviness,Greene,Dalviness Greene,/ga/albany/westover-patriots/athletes/dalviness-greene/football/stats/?careerid=22t7lln0uvndd,22t7lln0uvndd,"RB, DB",Westover,GA,1614,1614,134.5,7.54,214,53,12,2,12,2012,rushing
460,Drake,Martinez,Drake Martinez,/ca/laguna-beach/laguna-beach-breakers/athletes/drake-martinez/football/stats/?careerid=omij6hpfbo1vf,omij6hpfbo1vf,"B, S",Laguna Beach,CA,1613,1613,124.1,9.43,171,95,23,0,13,2012,rushing
461,Tanner ,Zimmerman,Tanner  Zimmerman,/co/parachute/grand-valley-cardinals/athletes/tanner-zimmerman/football/stats/?careerid=m8hvrefo78ro8,m8hvrefo78ro8,"RB, LB",Grand Valley,CO,1612,1612,179.1,9.26,174,71,11,1,9,2012,rushing
462,Akeem,Aziz,Akeem Aziz,/ca/san-jose/overfelt-royals/athletes/akeem-aziz/football/stats/?careerid=je013et4hmjj3,je013et4hmjj3,"RB, FS",Overfelt,CA,1611,1611,161.1,11.93,135,61,18,0,10,2012,rushing
463,Cory,Hincks,Cory Hincks,/or/portland/ida-b-wells-guardians/athletes/cory-hincks/football/stats/?careerid=b62sa15f7r6p9,b62sa15f7r6p9,"RB, DB",Ida B. Wells,OR,1611,1611,179.0,9.88,163,80,19,0,9,2012,rushing
464,James,Johnson,James Johnson,/ky/harrodsburg/mercer-county-titans/athletes/james-johnson/football/stats/?careerid=0bqem3v261edd,0bqem3v261edd,"RB, LB",Mercer County,KY,1610,1610,146.4,8.38,192,83,30,9,11,2012,rushing
465,Javon,Taylor,Javon Taylor,/ca/covina/northview-vikings/athletes/javon-taylor/football/stats/?careerid=bn8gu2e1ckdk4,bn8gu2e1ckdk4,"RB, CB",Northview,CA,1610,1610,146.4,7.35,219,71,16,0,11,2012,rushing
466,Kendrick,Brown,Kendrick Brown,/fl/wildwood/wildwood-wildcats/athletes/kendrick-brown/football/stats/?careerid=ee47mqluntpn7,ee47mqluntpn7,"RB, DB",Wildwood,FL,1609,1609,178.8,8.94,180,0,15,0,9,2012,rushing
467,Connor,Doyle,Connor Doyle,/tx/mckinney/mckinney-christian-academy-mustangs/athletes/connor-doyle/football/stats/?careerid=6vl4ujqlr7p88,6vl4ujqlr7p88,"FS, ATH",McKinney Christian Academy,TX,1608,1608,146.2,8.46,190,74,22,2,11,2012,rushing
468,Zack,Martinez,Zack Martinez,/ca/portola/portola-tigers/athletes/zack-martinez/football/stats/?careerid=lgeksiabjdd55,lgeksiabjdd55,"RB, CB",Portola,CA,1608,1608,146.2,7.58,212,62,16,1,11,2012,rushing
469,Deangelo,Berry,Deangelo Berry,/ct/middletown/xavier-falcons/athletes/deangelo-berry/football/stats/?careerid=ra1lt1e7bhck4,ra1lt1e7bhck4,"RB, DB",Xavier,CT,1607,1607,146.1,8.0,201,71,34,0,11,2012,rushing
470,Kyle,Rosenbrock,Kyle Rosenbrock,/co/brush/brush-beetdiggers/athletes/kyle-rosenbrock/football/stats/?careerid=f2ak04v8tdrsc,f2ak04v8tdrsc,"RB, LB",Brush,CO,1606,1606,146.0,8.41,191,93,23,1,11,2012,rushing
471,Pete,Williams,Pete Williams,/co/denver/denver-south-ravens/athletes/pete-williams/football/stats/?careerid=a06drndq2lm22,a06drndq2lm22,"RB, SS",Denver South,CO,1605,1605,123.5,6.98,230,65,17,0,13,2012,rushing
472,Brenden,Kemp,Brenden Kemp,/oh/pataskala/watkins-memorial-warriors/athletes/brenden-kemp/football/stats/?careerid=7cbj1jn0ac900,7cbj1jn0ac900,RB,Watkins Memorial,OH,1605,1605,160.5,6.58,244,0,16,0,10,2012,rushing
473,John,Cooley,John Cooley,/ca/granite-bay/granite-bay-grizzlies/athletes/john-cooley/football/stats/?careerid=rq19418u7cg22,rq19418u7cg22,HB,Granite Bay,CA,1605,1605,100.3,5.55,289,34,18,4,16,2012,rushing
474,Stuart,Walters,Stuart Walters,/sc/north-charleston/academic-magnet-raptors/athletes/stuart-walters/football/stats/?careerid=2j38fdb60k4k4,2j38fdb60k4k4,,Academic Magnet,SC,1603,1603,145.7,7.78,206,90,24,2,11,2012,rushing
475,Angelo,Youngren,Angelo Youngren,/co/montrose/montrose-red-hawks/athletes/angelo-youngren/football/stats/?careerid=gq3mg3s7hhsbb,gq3mg3s7hhsbb,"TB, FS",Montrose,CO,1602,1602,160.2,7.52,213,0,18,0,10,2012,rushing
476,Ki-janaven,Garrett,Ki-janaven Garrett,/tx/center/center-roughriders/athletes/ki-janaven-garrett/football/stats/?careerid=7nagh8gbok244,7nagh8gbok244,"RB, SS",Center,TX,1599,1599,159.9,8.42,190,89,17,0,10,2012,rushing
477,Austin,Dawkins,Austin Dawkins,/mo/st-joseph/bishop-leblond-eagles/athletes/austin-dawkins/football/stats/?careerid=a47rb75nbih55,a47rb75nbih55,"RB, DT",Bishop LeBlond,MO,1598,1598,133.2,6.42,249,67,19,3,12,2012,rushing
478,Michael,Tweh,Michael Tweh,/mi/mt-pleasant/mt-pleasant-oilers/athletes/michael-tweh/football/stats/?careerid=h5fe86gk3isk4,h5fe86gk3isk4,"RB, OLB",Mt. Pleasant,MI,1597,1597,177.4,7.68,208,60,18,0,9,2012,rushing
479,Jevante,Reed,Jevante Reed,/ca/chula-vista/chula-vista-spartans/athletes/jevante-reed/football/stats/?careerid=uikhlrf2stul5,uikhlrf2stul5,"RB, LB",Chula Vista,CA,1596,1596,159.6,7.03,227,80,19,4,10,2012,rushing
480,Kilay,Cox,Kilay Cox,/ar/warren/warren-lumberjacks/athletes/kilay-cox/football/stats/?careerid=rf2rjj5pt9f33,rf2rjj5pt9f33,RB,Warren,AR,1596,1596,122.8,6.62,241,91,20,2,13,2012,rushing
481,Brock,Broughton,Brock Broughton,/mo/kearney/kearney-bulldogs/athletes/brock-broughton/football/stats/?careerid=b17nsnrf83855,b17nsnrf83855,"RB, FS",Kearney,MO,1595,1595,159.5,7.0,228,77,20,0,10,2012,rushing
482,Robert,Murtha,Robert Murtha,/ca/costa-mesa/estancia-eagles/athletes/robert-murtha/football/stats/?careerid=cd0in76bcu833,cd0in76bcu833,"RB, DB",Estancia,CA,1594,1594,159.4,7.08,225,0,15,0,10,2012,rushing
483,Raevon,Smith,Raevon Smith,/nc/garner/garner-trojans/athletes/raevon-smith/football/stats/?careerid=u3vhrhaiqefcc,u3vhrhaiqefcc,RB,Garner,NC,1593,1593,113.8,9.05,176,54,22,6,14,2012,rushing
484,Henry,Southway,Henry Southway,/co/granby/middle-park-panthers/athletes/henry-southway/football/stats/?careerid=51poc6etu4pi2,51poc6etu4pi2,,Middle Park,CO,1592,1592,144.7,9.48,168,55,19,0,11,2012,rushing
485,Rocky,Reid,Rocky Reid,/nc/concord/concord-spiders/athletes/rocky-reid/football/stats/?careerid=eng8gbdq15dp9,eng8gbdq15dp9,"RB, LB",Concord,NC,1590,1590,113.6,6.91,230,72,14,1,14,2012,rushing
486,Daylon,Bowar,Daylon Bowar,/wi/mount-horeb/mount-horeb-barneveld-vikings/athletes/daylon-bowar/football/stats/?careerid=7anjqebtgmv66,7anjqebtgmv66,"RB, LB",Mount Horeb/Barneveld,WI,1590,1590,132.5,5.08,313,36,27,4,12,2012,rushing
487,Jurell,Green,Jurell Green,/fl/oviedo/oviedo-lions/athletes/jurell-green/football/stats/?careerid=89jt3iv8hpq22,89jt3iv8hpq22,RB,Oviedo,FL,1589,1589,132.4,6.85,232,0,21,0,12,2012,rushing
488,Bernard,Mcdondle,Bernard Mcdondle,/co/littleton/columbine-rebels/athletes/bernard-mcdondle/football/stats/?careerid=k646t3ibgfl55,k646t3ibgfl55,"RB, FS",Columbine,CO,1587,1587,158.7,9.39,169,83,13,3,10,2012,rushing
489,Lj,Anderson,Lj Anderson,/tx/geronimo/navarro-panthers/athletes/lj-anderson/football/stats/?careerid=1ih786e8pp277,1ih786e8pp277,"RB, LB",Navarro,TX,1587,1587,132.2,8.1,196,0,17,0,12,2012,rushing
490,Jake,Davis,Jake Davis,/oh/gnadenhutten/indian-valley-braves/athletes/jake-davis/football/stats/?careerid=odggb21jmsqbb,odggb21jmsqbb,"RB, LB",Indian Valley,OH,1587,1587,158.7,5.49,289,0,25,5,10,2012,rushing
491,Darien,Lopez,Darien Lopez,/tx/sonora/sonora-broncos/athletes/darien-lopez/football/stats/?careerid=q2jmljhj86s33,q2jmljhj86s33,"RB, DB",Sonora,TX,1585,1585,105.7,11.16,142,96,20,5,15,2012,rushing
492,Kelvis,Rhodes,Kelvis Rhodes,/ga/dalton/dalton-catamounts/athletes/kelvis-rhodes/football/stats/?careerid=ni3nm3g1fiuo8,ni3nm3g1fiuo8,TB,Dalton,GA,1585,1585,132.1,6.92,229,75,18,0,12,2012,rushing
493,Chace,Marlowe,Chace Marlowe,/ca/rio-vista/rio-vista-rams/athletes/chace-marlowe/football/stats/?careerid=a7fmp2vmj4f22,a7fmp2vmj4f22,"RB, DB",Rio Vista,CA,1584,1584,144.0,7.92,200,55,26,0,11,2012,rushing
494,Dillon,Headrick,Dillon Headrick,/oh/akron/coventry-comets/athletes/dillon-headrick/football/stats/?careerid=m5ubli3tg0o44,m5ubli3tg0o44,"RB, LB",Coventry,OH,1583,1583,158.3,8.04,197,80,18,0,10,2012,rushing
495,Aj,Fish,Aj Fish,/il/grayslake/grayslake-north-knights/athletes/aj-fish/football/stats/?careerid=9unhv0lf571ff,9unhv0lf571ff,"QB, DB",Grayslake North,IL,1583,1583,175.9,8.0,198,67,28,2,9,2012,rushing
496,Holden,Smith,Holden Smith,/ca/carmel/carmel-padres/athletes/holden-smith/football/stats/?careerid=vpq9lfd465v88,vpq9lfd465v88,"RB, DB",Carmel,CA,1582,1582,143.8,9.53,166,95,21,0,11,2012,rushing
497,Brandon,Cartagena,Brandon Cartagena,/co/colorado-springs/vista-ridge-wolves/athletes/brandon-cartagena/football/stats/?careerid=cd5o82s63t7rb,cd5o82s63t7rb,"RB, DB",Vista Ridge,CO,1582,1582,131.8,8.11,195,89,19,4,12,2012,rushing
498,John,Pascuzzi,John Pascuzzi,/pa/russell/eisenhower-knights/athletes/john-pascuzzi/football/stats/?careerid=gnmak1m3gsuaa,gnmak1m3gsuaa,,Eisenhower,PA,1582,1582,143.8,7.5,211,60,17,0,11,2012,rushing
499,Ryan,Vasquez,Ryan Vasquez,/ca/coalinga/coalinga-horned-toads/athletes/ryan-vasquez/football/stats/?careerid=p9att6bt38l44,p9att6bt38l44,"FB, DE",Coalinga,CA,1581,1581,143.7,8.41,188,83,21,3,11,2012,rushing
500,Chavis,Gregory,Chavis Gregory,/tx/tenaha/tenaha-tigers/athletes/chavis-gregory/football/stats/?careerid=d2bjdh3ehbosc,d2bjdh3ehbosc,"RB, LB",Tenaha,TX,1581,1581,105.4,6.62,239,75,23,7,15,2012,rushing
