rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,rushing_yards_per_attempt,rushing_attempts,longest_rush,rushing_touchdowns,fumbles,games_played,year,category
426,Vashawn,Davis,Vashawn Davis,/la/jonesville/block-bears/athletes/vashawn-davis/football/stats/?careerid=dlfe61pga0nh1,dlfe61pga0nh1,"WB, OLB",Block,LA,1592,1592,144.7,10.01,159,70,19,4,11,2011,rushing
427,Nick,Zupper,Nick Zupper,/pa/waynesburg/waynesburg-central-raiders/athletes/nick-zupper/football/stats/?careerid=p9etnnql17el5,p9etnnql17el5,"RB, DB",Waynesburg Central,PA,1592,1592,176.9,8.47,188,81,18,3,9,2011,rushing
428,Joey,Parsnik,Joey Parsnik,/pa/wilkes-barre/james-m-coughlin-crusaders/athletes/joey-parsnik/football/stats/?careerid=8c91rg6u4b300,8c91rg6u4b300,"RB, QB",James M. Coughlin,PA,1592,1592,144.7,7.73,206,80,21,2,11,2011,rushing
429,Jhalen,Adams,Jhalen Adams,/nc/bessemer-city/bessemer-city-yellow-jackets/athletes/jhalen-adams/football/stats/?careerid=ttr5mj1ikdpi2,ttr5mj1ikdpi2,"FB, DB",Bessemer City,NC,1592,1592,144.7,6.32,252,81,17,10,11,2011,rushing
430,Paxton,Grayer,Paxton Grayer,/tx/abilene/abilene-eagles/athletes/paxton-grayer/football/stats/?careerid=0ea8tb7qig600,0ea8tb7qig600,RB,Abilene,TX,1590,1590,113.6,8.15,195,66,0,0,14,2011,rushing
431,Austin,Blair,Austin Blair,/il/watseka/watseka-warriors/athletes/austin-blair/football/stats/?careerid=gjten2lc022p9,gjten2lc022p9,"LB, RB",Watseka,IL,1589,1589,158.9,6.49,245,95,17,0,10,2011,rushing
432,Gregg,Johnsen,Gregg Johnsen,/sc/murrells-inlet/st-james-sharks/athletes/gregg-johnsen/football/stats/?careerid=j68dtll8cr122,j68dtll8cr122,"RB, LB",St. James,SC,1586,1586,158.6,6.81,233,97,14,0,10,2011,rushing
433,Nathan,Holmes,Nathan Holmes,/ma/north-eastham/nauset-regional-warriors/athletes/nathan-holmes/football/stats/?careerid=oct4t91hn1511,oct4t91hn1511,"RB, LB",Nauset Regional,MA,1585,1585,144.1,7.24,219,81,25,0,11,2011,rushing
434,Matt ,Sollenberger,Matt  Sollenberger,/pa/loysburg/northern-bedford-county-panthers/athletes/matt-sollenberger/football/stats/?careerid=q092dj7qqc000,q092dj7qqc000,"RB, DB",Northern Bedford County,PA,1585,1585,144.1,5.3,299,46,14,1,11,2011,rushing
435,Marquise,Bias,Marquise Bias,/ca/monrovia/monrovia-wildcats/athletes/marquise-bias/football/stats/?careerid=qkmuhbcj5ov00,qkmuhbcj5ov00,RB,Monrovia,CA,1584,1584,113.1,8.47,187,58,21,0,14,2011,rushing
436,Adarius,Hogan,Adarius Hogan,/ca/phelan/serrano-diamondbacks/athletes/adarius-hogan/football/stats/?careerid=8qv09osnh1kp9,8qv09osnh1kp9,,Serrano,CA,1584,1584,132.0,7.07,224,85,17,0,12,2011,rushing
437,Brice,Royal,Brice Royal,/ca/bakersfield/centennial-golden-hawks/athletes/brice-royal/football/stats/?careerid=iiumgnjmnh4vf,iiumgnjmnh4vf,"RB, DB",Centennial,CA,1583,1583,175.9,7.36,215,70,16,4,9,2011,rushing
438,Johnathan,Silvas,Johnathan Silvas,/ca/rosemead/bosco-tech-tigers/athletes/johnathan-silvas/football/stats/?careerid=8n8q70fugd7l5,8n8q70fugd7l5,"TB, DB",Bosco Tech,CA,1583,1583,143.9,7.3,217,74,15,1,11,2011,rushing
439,Corey,Jackson,Corey Jackson,/mo/st-joseph/central-indians/athletes/corey-jackson/football/stats/?careerid=ojh12f05rca55,ojh12f05rca55,"RB, DB",Central,MO,1581,1581,143.7,7.09,223,89,21,0,11,2011,rushing
440,Trey,Hodge,Trey Hodge,/tx/tom-bean/tom-bean-tomcats/athletes/trey-hodge/football/stats/?careerid=89ej9pj6vev22,89ej9pj6vev22,"RB, LB",Tom Bean,TX,1580,1580,158.0,8.02,197,75,8,0,10,2011,rushing
441,Nate,Carrier,Nate Carrier,/wi/shullsburg/shullsburg-miners/athletes/nate-carrier/football/stats/?careerid=adgmq0d60pm11,adgmq0d60pm11,,Shullsburg,WI,1580,1580,175.6,6.7,236,74,15,0,9,2011,rushing
442,Josh,Kimberlin,Josh Kimberlin,/ms/southaven/northpoint-christian-trojans/athletes/josh-kimberlin/football/stats/?careerid=i12cduhmfk044,i12cduhmfk044,"QB, TB",Northpoint Christian,MS,1579,1579,131.6,8.4,188,74,22,1,12,2011,rushing
443,David,Henry,David Henry,/or/oakland/oakland-oakers/athletes/david-henry/football/stats/?careerid=h2lshi3tl6dbb,h2lshi3tl6dbb,"RB, MLB",Oakland,OR,1578,1578,131.5,13.04,121,75,24,0,12,2011,rushing
444,Adam,Dolan,Adam Dolan,/ok/tulsa/berryhill-chiefs/athletes/adam-dolan/football/stats/?careerid=0vadlmgigd499,0vadlmgigd499,"RB, FS",Berryhill,OK,1578,1578,112.7,7.48,211,93,23,0,14,2011,rushing
445,Tyler,Samuels,Tyler Samuels,/mi/tawas-city/tawas-area-braves/athletes/tyler-samuels/football/stats/?careerid=7s9qbt9pj2799,7s9qbt9pj2799,,Tawas Area,MI,1578,1578,157.8,7.34,215,97,21,0,10,2011,rushing
446,Mike,Mastroianni,Mike Mastroianni,/ct/middletown/xavier-falcons/athletes/mike-mastroianni/football/stats/?careerid=kgk70s3vdarsc,kgk70s3vdarsc,"RB, LB",Xavier,CT,1578,1578,121.4,6.95,227,0,22,0,13,2011,rushing
447,Errol,Lindo,Errol Lindo,/nj/metuchen/metuchen-bulldogs/athletes/errol-lindo/football/stats/?careerid=kjjchrtvib744,kjjchrtvib744,"RB, DB",Metuchen,NJ,1578,1578,157.8,6.34,249,70,19,0,10,2011,rushing
448,Steven,Sullivan,Steven Sullivan,/mo/blue-springs/blue-springs-south-jaguars/athletes/steven-sullivan/football/stats/?careerid=ebhdt2hv1rnaa,ebhdt2hv1rnaa,"RB, DB",Blue Springs South,MO,1577,1577,121.3,8.34,189,93,21,2,13,2011,rushing
449,John,Fuller,John Fuller,/mo/harrisonville/harrisonville-wildcats/athletes/john-fuller/football/stats/?careerid=dnfcm544h2otd,dnfcm544h2otd,RB,Harrisonville,MO,1577,1577,121.3,7.07,223,80,25,2,13,2011,rushing
450,Daniel,Watts,Daniel Watts,/wa/bothell/cedar-park-christian-eagles/athletes/daniel-watts/football/stats/?careerid=3jlmg3m99k266,3jlmg3m99k266,"RB, SS",Cedar Park Christian,WA,1574,1574,143.1,8.24,191,60,11,1,11,2011,rushing
451,David,Moser,David Moser,/tx/fort-worth/nolan-catholic-vikings/athletes/david-moser/football/stats/?careerid=ndquqf1dlmg55,ndquqf1dlmg55,"RB, WR",Nolan Catholic,TX,1573,1573,112.4,8.5,185,60,19,0,14,2011,rushing
452,Joseph,Ajeigbe,Joseph Ajeigbe,/ca/norco/norco-cougars/athletes/joseph-ajeigbe/football/stats/?careerid=jruqj9t2oftl5,jruqj9t2oftl5,RB,Norco,CA,1573,1573,143.0,8.24,191,98,18,8,11,2011,rushing
453,Joe,Peaker,Joe Peaker,/md/perryville/perryville-panthers/athletes/joe-peaker/football/stats/?careerid=5eoqr310qqa55,5eoqr310qqa55,"RB, OLB",Perryville,MD,1572,1572,120.9,10.28,153,97,22,2,13,2011,rushing
454,Kurt,Scoby,Kurt Scoby,/ca/covina/charter-oak-chargers/athletes/kurt-scoby/football/stats/?careerid=jnie3uvivdgbb,jnie3uvivdgbb,"RB, DB",Charter Oak,CA,1572,1572,131.0,8.36,188,64,21,1,12,2011,rushing
455,Brock,West,Brock West,/mo/lebanon/lebanon-yellowjackets/athletes/brock-west/football/stats/?careerid=2k4an64rpi655,2k4an64rpi655,"ATH, DB",Lebanon,MO,1569,1569,156.9,8.67,181,80,18,1,10,2011,rushing
456,Xavier,Johnson,Xavier Johnson,/fl/tampa/chamberlain-storm/athletes/xavier-johnson/football/stats/?careerid=ak043j65449ee,ak043j65449ee,"DB, RB",Chamberlain,FL,1568,1568,156.8,7.26,216,76,14,1,10,2011,rushing
457,J.t.,Brown,J.t. Brown,/la/farmerville/union-parish-farmers/athletes/jt-brown/football/stats/?careerid=3cdlurif9c355,3cdlurif9c355,"RB, LB",Union Parish,LA,1567,1567,130.6,7.09,221,78,24,7,12,2011,rushing
458,Kyle,Snead,Kyle Snead,/fl/orlando/timber-creek-wolves/athletes/kyle-snead/football/stats/?careerid=4q474rrrlscee,4q474rrrlscee,TB,Timber Creek,FL,1567,1567,130.6,5.46,287,75,10,1,12,2011,rushing
459,Jonah,Hodges,Jonah Hodges,/ca/santa-cruz/santa-cruz-cardinals/athletes/jonah-hodges/football/stats/?careerid=clkvekvkoeop9,clkvekvkoeop9,"RB, DB",Santa Cruz,CA,1565,1565,156.5,9.05,173,83,20,0,10,2011,rushing
460,Nelson,Costa,Nelson Costa,/ca/san-jose/evergreen-valley-cougars/athletes/nelson-costa/football/stats/?careerid=mlcev4g8ekq00,mlcev4g8ekq00,"RB, DB",Evergreen Valley,CA,1565,1565,156.5,7.45,210,93,17,0,10,2011,rushing
461,DEANTE,SIMMONS,DEANTE SIMMONS,/fl/callahan/west-nassau-warriors/athletes/deante-simmons/football/stats/?careerid=lfgvat13sf4qa,lfgvat13sf4qa,B,West Nassau,FL,1565,1565,130.4,7.08,221,61,18,0,12,2011,rushing
462,Tolerance,Shepherd,Tolerance Shepherd,/ga/fitzgerald/fitzgerald-purple-hurricane/athletes/tolerance-shepherd/football/stats/?careerid=nu6h1jsrqd7rb,nu6h1jsrqd7rb,RB,Fitzgerald,GA,1564,1564,120.3,8.55,183,89,20,0,13,2011,rushing
463,Alex,Giles,Alex Giles,/wi/cedar-grove/cedar-grove-belgium-rockets/athletes/alex-giles/football/stats/?careerid=j8f0635t711ee,j8f0635t711ee,"HB, OLB",Cedar Grove-Belgium,WI,1562,1562,173.6,10.28,152,0,26,0,9,2011,rushing
464,Hunter,Schnieter,Hunter Schnieter,/oh/strasburg/strasburg-franklin-tigers/athletes/hunter-schnieter/football/stats/?careerid=qntq0c4o3rl33,qntq0c4o3rl33,"TB, MLB",Strasburg-Franklin,OH,1562,1562,156.2,7.66,204,99,20,1,10,2011,rushing
465,Oj,Medina,Oj Medina,/ca/whittier/la-serna-lancers/athletes/oj-medina/football/stats/?careerid=q96qcf9a7mep9,q96qcf9a7mep9,"RB, DB",La Serna,CA,1561,1561,120.1,7.29,214,0,20,0,13,2011,rushing
466,Mercer,Timmis,Mercer Timmis,/ny/buffalo/canisius/athletes/mercer-timmis/football/stats/?careerid=36rgv9ht2e5j3,36rgv9ht2e5j3,"RB, LB",Canisius,NY,1560,1560,156.0,8.67,180,91,22,2,10,2011,rushing
467,Kody,Rayburn,Kody Rayburn,/az/camp-verde/camp-verde-cowboys/athletes/kody-rayburn/football/stats/?careerid=0s19f4152egp9,0s19f4152egp9,"RB, SS",Camp Verde,AZ,1560,1560,130.0,8.39,186,80,23,2,12,2011,rushing
468,Obi,Melifonwu,Obi Melifonwu,/ma/grafton/grafton-gators/athletes/obi-melifonwu/football/stats/?careerid=vjv5o68dqu2m6,vjv5o68dqu2m6,"DB, RB",Grafton,MA,1560,1560,173.3,7.72,202,95,21,1,9,2011,rushing
469,Steven,Reed,Steven Reed,/ca/norwalk/glenn-eagles/athletes/steven-reed/football/stats/?careerid=8dnn78q9a9m66,8dnn78q9a9m66,"RB, DB",Glenn,CA,1560,1560,156.0,7.61,205,52,15,0,10,2011,rushing
470,Maurice,Crews,Maurice Crews,/al/eufaula/eufaula-tigers/athletes/maurice-crews/football/stats/?careerid=b419kmpf3vi88,b419kmpf3vi88,,Eufaula,AL,1559,1559,129.9,12.37,126,80,22,0,12,2011,rushing
471,Davien,Payne,Davien Payne,/ca/perris/citrus-hill-hawks/athletes/davien-payne/football/stats/?careerid=k16v2dr3rpv33,k16v2dr3rpv33,RB,Citrus Hill,CA,1559,1559,119.9,9.12,171,82,28,0,13,2011,rushing
472,Louis,DiTomasso,Louis DiTomasso,/me/wells/wells-warriors/athletes/louis-ditomasso/football/stats/?careerid=2c70reu0qt8g0,2c70reu0qt8g0,"ILB, RB",Wells,ME,1559,1559,129.9,7.68,203,52,18,1,12,2011,rushing
473,Sean,Flannel,Sean Flannel,/tx/west-columbia/columbia-roughnecks/athletes/sean-flannel/football/stats/?careerid=mf4qpe4pfb8l5,mf4qpe4pfb8l5,"RB, LB",Columbia,TX,1558,1558,111.3,6.72,232,63,21,0,14,2011,rushing
474,Chudi,Echetebu,Chudi Echetebu,/tn/brentwood/brentwood-bruins/athletes/chudi-echetebu/football/stats/?careerid=6se0duutdflrb,6se0duutdflrb,"RB, LB",Brentwood,TN,1558,1558,119.8,5.77,270,56,12,3,13,2011,rushing
475,Bernard,Smalls,Bernard Smalls,/nc/fayetteville/fayetteville-christian-warriors/athletes/bernard-smalls/football/stats/?careerid=2gp2dg04580ue,2gp2dg04580ue,"RB, LB",Fayetteville Christian,NC,1557,1557,155.7,7.21,216,0,0,0,10,2011,rushing
476,Matt,Eddy,Matt Eddy,/ca/rosemead/rosemead-panthers/athletes/matt-eddy/football/stats/?careerid=7d40d57f599bb,7d40d57f599bb,"RB, LB",Rosemead,CA,1554,1554,155.4,5.38,289,83,17,8,10,2011,rushing
477,Tyler,Phillips,Tyler Phillips,/pa/archbald/valley-view-cougars/athletes/tyler-phillips/football/stats/?careerid=qi0macivofqee,qi0macivofqee,"WR, DB",Valley View,PA,1553,1553,119.5,9.65,161,84,3,4,13,2011,rushing
478,Hakeem,Johnson,Hakeem Johnson,/ms/rolling-fork/south-delta-bulldogs/athletes/hakeem-johnson/football/stats/?careerid=me1p5qjkg4vm6,me1p5qjkg4vm6,"RB, LB",South Delta,MS,1553,1553,119.5,7.92,196,0,15,0,13,2011,rushing
479,James,Bass,James Bass,/fl/mayo/lafayette-hornets/athletes/james-bass/football/stats/?careerid=ct8kk186601bb,ct8kk186601bb,"RB, DB",Lafayette,FL,1552,1552,141.1,7.36,211,45,17,1,11,2011,rushing
480,Emmanuel,Thompkins,Emmanuel Thompkins,/wa/tacoma/lincoln-abes/athletes/emmanuel-thompkins/football/stats/?careerid=p9b4e06gd0c33,p9b4e06gd0c33,"RB, DE",Lincoln,WA,1551,1551,172.3,8.96,173,78,18,1,9,2011,rushing
481,Chris,Young,Chris Young,/ct/rocky-hill/rocky-hill-terriers/athletes/chris-young/football/stats/?careerid=g6m6u2uef5dtd,g6m6u2uef5dtd,"RB, LB",Rocky Hill,CT,1551,1551,141.0,8.57,181,77,20,6,11,2011,rushing
482,John,Banaciski,John Banaciski,/nj/hillsborough/hillsborough-raiders/athletes/john-banaciski/football/stats/?careerid=7kgv7ecl7qcdd,7kgv7ecl7qcdd,"rb, db",Hillsborough,NJ,1551,1551,155.1,6.92,224,71,18,5,10,2011,rushing
483,Nicholas,Brossette,Nicholas Brossette,/la/baton-rouge/university-lab-cubs/athletes/nicholas-brossette/football/stats/?careerid=jcfo6a16angue,jcfo6a16angue,RB,University Lab,LA,1551,1551,119.3,6.44,241,0,29,0,13,2011,rushing
484,Nick,Brossette,Nick Brossette,/la/baton-rouge/university-lab-cubs/athletes/nick-brossette/football/stats/?careerid=l0tau29fanmaa,l0tau29fanmaa,RB,University Lab,LA,1551,1551,119.3,6.44,241,0,29,0,13,2011,rushing
485,Trevin,Wiens,Trevin Wiens,/ks/meade/meade-buffaloes/athletes/trevin-wiens/football/stats/?careerid=tehohchnqsl44,tehohchnqsl44,"RB, DB",Meade,KS,1550,1550,140.9,11.23,138,84,27,1,11,2011,rushing
486,Allan,Stubbs,Allan Stubbs,/ca/wildomar/elsinore-tigers/athletes/allan-stubbs/football/stats/?careerid=hnvoijviv6q00,hnvoijviv6q00,"RB, DB",Elsinore,CA,1550,1550,129.2,7.83,198,93,18,0,12,2011,rushing
487,Osirius,Burke,Osirius Burke,/ca/quartz-hill/quartz-hill-royals/athletes/osirius-burke/football/stats/?careerid=brfedh3943g88,brfedh3943g88,"RB, LB",Quartz Hill,CA,1549,1549,154.9,8.56,181,74,24,0,10,2011,rushing
488,Luke,Curran,Luke Curran,/ca/weaverville/trinity-wolves/athletes/luke-curran/football/stats/?careerid=3i3kjf5tv28rb,3i3kjf5tv28rb,"HB, ILB",Trinity,CA,1549,1549,129.1,7.67,202,75,19,0,12,2011,rushing
489,J.J.,Jackson,J.J. Jackson,/ks/bonner-springs/bonner-springs-braves/athletes/jj-jackson/football/stats/?careerid=q0hlov8tea0o8,q0hlov8tea0o8,"RB, LB",Bonner Springs,KS,1549,1549,154.9,7.14,217,69,24,2,10,2011,rushing
490,Jarrod,Lawson,Jarrod Lawson,/ca/san-jose/valley-christian-warriors/athletes/jarrod-lawson/football/stats/?careerid=be8amfm0l8a22,be8amfm0l8a22,"RB, LB",Valley Christian,CA,1548,1548,129.0,9.38,165,80,18,0,12,2011,rushing
491,Klartel,Claridy,Klartel Claridy,/tx/brenham/brenham-cubs/athletes/klartel-claridy/football/stats/?careerid=oh55veao14a77,oh55veao14a77,RB,Brenham,TX,1548,1548,129.0,6.37,243,73,15,3,12,2011,rushing
492,Ladavion,Williams,Ladavion Williams,/al/ashford/ashford-yellowjackets/athletes/ladavion-williams/football/stats/?careerid=a6578m4mdnj33,a6578m4mdnj33,,Ashford,AL,1547,1547,154.7,10.38,149,75,17,2,10,2011,rushing
493,Brandon,Hollister,Brandon Hollister,/pa/lancaster/lancaster-catholic-crusaders/athletes/brandon-hollister/football/stats/?careerid=rkos243eb78h1,rkos243eb78h1,"RB, LB",Lancaster Catholic,PA,1547,1547,96.7,8.27,187,65,25,3,16,2011,rushing
494,Jawaun,Woodley,Jawaun Woodley,/oh/columbus/bishop-hartley-hawks/athletes/jawaun-woodley/football/stats/?careerid=h45vd75ohlh66,h45vd75ohlh66,"RB, LB",Bishop Hartley,OH,1546,1546,128.8,7.09,218,60,19,1,12,2011,rushing
495,Dylan,Trout,Dylan Trout,/wv/charmco/greenbrier-west-cavaliers/athletes/dylan-trout/football/stats/?careerid=lbob15tj4bqj3,lbob15tj4bqj3,"RB, LB",Greenbrier West,WV,1545,1545,140.5,7.54,205,52,19,0,11,2011,rushing
496,Austin ,Ekeler,Austin  Ekeler,/co/eaton/eaton-fightin-reds/athletes/austin-ekeler/football/stats/?careerid=idfpo5ogdr0k4,idfpo5ogdr0k4,"HB, DB",Eaton,CO,1544,1544,128.7,9.96,155,78,23,0,12,2011,rushing
497,Chris,Marshall,Chris Marshall,/nv/las-vegas/del-sol-dragons/athletes/chris-marshall/football/stats/?careerid=es03ttc8925o8,es03ttc8925o8,"RB, DB",Del Sol,NV,1544,1544,171.6,8.0,193,80,17,0,9,2011,rushing
498,Jon,Trodder,Jon Trodder,/ca/alameda/encinal-jets/athletes/jon-trodder/football/stats/?careerid=sdun6o6hp27n7,sdun6o6hp27n7,"RB, OLB",Encinal,CA,1542,1542,118.6,12.24,126,72,21,0,13,2011,rushing
499,Kevin,Jones,Kevin Jones,/md/potomac/bullis-bulldogs/athletes/kevin-jones/football/stats/?careerid=i365o256maph1,i365o256maph1,RB,Bullis,MD,1542,1542,220.3,10.49,147,89,21,3,7,2011,rushing
500,Antonio,Wilson,Antonio Wilson,/ms/columbus/west-lowndes-panthers/athletes/antonio-wilson/football/stats/?careerid=32ne35njl9o33,32ne35njl9o33,"RB, DB",West Lowndes,MS,1540,1540,140.0,10.34,149,86,12,5,11,2011,rushing
